epoch	batch	loss	probs	lr
1	126	1.8918088674545288	0.33929872512817383	0.01
1	127	1.897520899772644	0.3374326825141907	0.01
1	128	1.9273769855499268	0.32750484347343445	0.01
1	129	1.9190702438354492	0.33019179105758667	0.01
1	130	1.8756139278411865	0.3448876142501831	0.01
1	131	1.899277925491333	0.33680304884910583	0.01
1	132	1.9605127573013306	0.3168559670448303	0.01
1	133	1.9167439937591553	0.33099693059921265	0.01
1	134	1.9081604480743408	0.3338407278060913	0.01
1	135	1.8797581195831299	0.34346485137939453	0.01
1	136	1.9026844501495361	0.33569663763046265	0.01
1	137	1.9275683164596558	0.32739749550819397	0.01
1	138	1.924886703491211	0.32828086614608765	0.01
1	139	1.8896324634552002	0.34005701541900635	0.01
1	140	1.9011709690093994	0.33618271350860596	0.01
1	141	1.915054440498352	0.3315354585647583	0.01
1	142	1.875030755996704	0.3450790047645569	0.01
1	143	1.8749436140060425	0.34508025646209717	0.01
1	144	1.8828566074371338	0.34235936403274536	0.01
1	145	1.8860259056091309	0.3412621021270752	0.01
1	146	1.891188621520996	0.3395044207572937	0.01
1	147	1.9085509777069092	0.33367595076560974	0.01
1	148	1.9091167449951172	0.33349210023880005	0.01
1	149	1.9100720882415771	0.3332231640815735	0.01
1	150	1.868553638458252	0.3471452593803406	0.01
1	151	1.9321613311767578	0.32597672939300537	0.01
1	152	1.905685305595398	0.33487629890441895	0.01
1	153	1.9260616302490234	0.3279973566532135	0.01
1	154	1.9005643129348755	0.33640360832214355	0.01
1	155	1.869874119758606	0.34677883982658386	0.01
1	156	1.8966996669769287	0.33770859241485596	0.01
1	157	1.98222017288208	0.31051069498062134	0.01
1	158	1.8658077716827393	0.34824490547180176	0.01
1	159	1.9959447383880615	0.30596980452537537	0.01
1	160	1.8695874214172363	0.3468387722969055	0.01
1	161	1.885622501373291	0.34144195914268494	0.01
1	162	1.9202226400375366	0.3298901319503784	0.01
1	163	1.9083428382873535	0.3338899612426758	0.01
1	164	1.9395381212234497	0.32349783182144165	0.01
1	165	1.9444632530212402	0.3218921422958374	0.01
1	166	1.8878709077835083	0.34067055583000183	0.01
1	167	1.8971604108810425	0.33758991956710815	0.01
1	168	1.8924592733383179	0.33913204073905945	0.01
1	169	1.901537537574768	0.3360774517059326	0.01
1	170	1.9260663986206055	0.3278583884239197	0.01
1	171	1.9272347688674927	0.3274954557418823	0.01
1	172	1.9097024202346802	0.3333503007888794	0.01
1	173	1.9132860898971558	0.3322169780731201	0.01
1	174	1.8615463972091675	0.34959450364112854	0.01
1	175	1.8662190437316895	0.34793251752853394	0.01
1	176	1.8726459741592407	0.34586626291275024	0.01
1	177	1.8945379257202148	0.33841264247894287	0.01
1	178	1.8976645469665527	0.33734622597694397	0.01
1	179	1.9097188711166382	0.3333424925804138	0.01
1	180	1.8882911205291748	0.34048449993133545	0.01
1	181	1.905914068222046	0.3346821665763855	0.01
1	182	1.9685347080230713	0.3143211007118225	0.01
1	183	2.004206657409668	0.3033297657966614	0.01
1	184	1.9038317203521729	0.3354112207889557	0.01
1	185	1.8803225755691528	0.34320563077926636	0.01
1	186	1.9087355136871338	0.33364152908325195	0.01
1	187	1.922501802444458	0.3291148245334625	0.01
1	188	1.8452448844909668	0.35547196865081787	0.01
1	189	1.9180939197540283	0.3306063711643219	0.01
1	190	1.8906221389770508	0.3397757112979889	0.01
1	191	1.9519240856170654	0.3197115659713745	0.01
1	192	1.895784616470337	0.33802956342697144	0.01
1	193	1.912554144859314	0.33242088556289673	0.01
1	194	1.9119452238082886	0.33252567052841187	0.01
1	195	1.901387333869934	0.3361850380897522	0.01
1	196	1.9639451503753662	0.3159884214401245	0.01
1	197	1.9069501161575317	0.33420324325561523	0.01
1	198	1.9226500988006592	0.32897424697875977	0.01
1	199	1.837974190711975	0.35775458812713623	0.01
1	200	1.8603721857070923	0.34987497329711914	0.01
1	201	1.8767205476760864	0.34445279836654663	0.01
1	202	1.8875956535339355	0.3407466411590576	0.01
1	203	1.9572968482971191	0.3187750577926636	0.01
1	204	1.8992565870285034	0.33692142367362976	0.01
1	205	1.8517203330993652	0.3530660569667816	0.01
1	206	1.9232442378997803	0.32878634333610535	0.01
1	207	1.8305538892745972	0.36063793301582336	0.01
1	208	1.933083176612854	0.32555529475212097	0.01
1	209	1.8237801790237427	0.36300331354141235	0.01
1	210	1.8442645072937012	0.3555927276611328	0.01
1	211	1.8030014038085938	0.37017980217933655	0.01
1	212	1.9395341873168945	0.32377782464027405	0.01
1	213	1.9438601732254028	0.3221273422241211	0.01
1	214	1.8156342506408691	0.366119384765625	0.01
1	215	1.9876371622085571	0.31537553668022156	0.01
1	216	1.8342397212982178	0.3589562773704529	0.01
1	217	1.8873035907745361	0.3412003517150879	0.01
1	218	1.8619108200073242	0.3498050570487976	0.01
1	219	2.19258451461792	0.2714141309261322	0.01
1	220	1.7507275342941284	0.3901315927505493	0.01
1	221	1.7874537706375122	0.3752936124801636	0.01
1	222	1.8747601509094238	0.3450547456741333	0.01
1	223	1.8212239742279053	0.363132119178772	0.01
1	224	1.8428881168365479	0.35650908946990967	0.01
1	225	1.7243692874908447	0.40185415744781494	0.01
1	226	1.8300082683563232	0.36063462495803833	0.01
1	227	2.0357069969177246	0.294071763753891	0.01
1	228	1.7621216773986816	0.3855637311935425	0.01
1	229	1.86042320728302	0.35029488801956177	0.01
1	230	1.7706375122070312	0.3900025486946106	0.01
1	231	1.7997164726257324	0.3705577254295349	0.01
1	232	1.575941801071167	0.4621434509754181	0.01
1	233	2.171428680419922	0.2806113362312317	0.01
1	234	1.9593141078948975	0.3162069618701935	0.01
1	235	1.3842663764953613	0.5787701606750488	0.01
1	236	2.0108954906463623	0.3008823096752167	0.01
1	237	1.7085449695587158	0.4027724862098694	0.01
1	238	1.9261817932128906	0.3266950249671936	0.01
1	239	1.518847107887268	0.47892898321151733	0.01
1	240	2.6266138553619385	0.1663442850112915	0.01
1	241	1.688063144683838	0.41330593824386597	0.01
1	242	2.4051990509033203	0.20274657011032104	0.01
1	243	1.9148623943328857	0.3475388288497925	0.01
1	244	1.4636870622634888	0.5138997435569763	0.01
1	245	1.3782250881195068	0.5526156425476074	0.01
1	246	2.1607911586761475	0.2581474781036377	0.01
1	247	1.648098349571228	0.4219810366630554	0.01
1	248	1.9410942792892456	0.3280399441719055	0.01
1	249	1.9251303672790527	0.33270642161369324	0.01
1	250	1.7982712984085083	0.3734939992427826	0.01
1	251	1.6682806015014648	0.42366164922714233	0.01
1	252	1.4687267541885376	0.5111477971076965	0.01
1	253	1.8702104091644287	0.34613531827926636	0.01
1	254	1.5071717500686646	0.4817274808883667	0.01
1	255	1.4128592014312744	0.5394860506057739	0.01
1	256	1.6928033828735352	0.4054706394672394	0.01
1	257	1.7532309293746948	0.38167622685432434	0.01
1	258	1.228702425956726	0.6568052172660828	0.01
1	259	1.9645986557006836	0.3134763240814209	0.01
1	260	1.7392261028289795	0.4123067259788513	0.01
1	261	1.4030159711837769	0.5412463545799255	0.01
1	262	2.827873706817627	0.13380730152130127	0.01
1	263	1.5931658744812012	0.44659051299095154	0.01
1	264	1.3500162363052368	0.5503544211387634	0.01
1	265	1.3674342632293701	0.5524656176567078	0.01
1	266	1.6736469268798828	0.4059816598892212	0.01
1	267	1.555769443511963	0.4681949019432068	0.01
1	268	3.016111373901367	0.1158604621887207	0.01
1	269	1.8244647979736328	0.3715302348136902	0.01
1	270	1.16267728805542	0.6676489114761353	0.01
1	271	1.4638231992721558	0.49370846152305603	0.01
1	272	1.4093636274337769	0.502299427986145	0.01
1	273	1.4438066482543945	0.48811742663383484	0.01
1	274	1.2374687194824219	0.6181055903434753	0.01
1	275	1.3648990392684937	0.5525912642478943	0.01
1	276	1.116461157798767	0.7432805299758911	0.01
1	277	4.747651100158691	0.023128710687160492	0.01
1	278	1.4368841648101807	0.5197666883468628	0.01
1	279	1.1896371841430664	0.6243311166763306	0.01
1	280	2.6504719257354736	0.15981368720531464	0.01
1	281	1.2749640941619873	0.5924582481384277	0.01
1	282	1.5121018886566162	0.4687698483467102	0.01
1	283	2.0250773429870605	0.3173421025276184	0.01
1	284	1.6391823291778564	0.43533316254615784	0.01
1	285	2.092043399810791	0.28069835901260376	0.01
1	286	1.7204978466033936	0.4054419994354248	0.01
1	287	1.8353796005249023	0.366395503282547	0.01
1	288	1.6371653079986572	0.4283641576766968	0.01
1	289	1.6760050058364868	0.4125704765319824	0.01
1	290	1.608508586883545	0.43771374225616455	0.01
1	291	1.5058319568634033	0.4692906141281128	0.01
1	292	1.5527468919754028	0.46038979291915894	0.01
1	293	2.356969118118286	0.218118816614151	0.01
1	294	1.7125197649002075	0.40572434663772583	0.01
1	295	1.8727185726165771	0.3477352559566498	0.01
1	296	1.4903208017349243	0.47539079189300537	0.01
1	297	1.5727229118347168	0.44605088233947754	0.01
1	298	2.2997002601623535	0.22711002826690674	0.01
1	299	1.394575595855713	0.5172726511955261	0.01
1	300	2.242030620574951	0.2386873960494995	0.01
1	301	1.2752957344055176	0.6020855903625488	0.01
1	302	2.2434961795806885	0.23393870890140533	0.01
1	303	1.8751568794250488	0.3435279130935669	0.01
1	304	1.3811132907867432	0.5268163681030273	0.01
1	305	1.2611827850341797	0.6184120178222656	0.01
1	306	1.7464656829833984	0.38876569271087646	0.01
1	307	1.5047650337219238	0.4665412902832031	0.01
1	308	1.4321898221969604	0.49330830574035645	0.01
1	309	2.1991524696350098	0.25509145855903625	0.01
1	310	1.499542474746704	0.46909770369529724	0.01
1	311	1.2702300548553467	0.5911983251571655	0.01
1	312	2.0007529258728027	0.3131555914878845	0.01
1	313	1.1548762321472168	0.689769983291626	0.01
1	314	1.423410177230835	0.5066443681716919	0.01
1	315	1.378420114517212	0.5183088183403015	0.01
1	316	1.6068027019500732	0.43796873092651367	0.01
1	317	3.9615676403045654	0.06818649172782898	0.01
1	318	1.5707058906555176	0.4546149671077728	0.01
1	319	1.8315303325653076	0.35794687271118164	0.01
1	320	1.067915916442871	0.7492338418960571	0.01
1	321	1.1705663204193115	0.6662640571594238	0.01
1	322	1.374199390411377	0.5258675813674927	0.01
1	323	1.5897977352142334	0.4334886372089386	0.01
1	324	1.4543434381484985	0.47945210337638855	0.01
1	325	2.1082534790039062	0.26611506938934326	0.01
1	326	1.1921391487121582	0.6328604817390442	0.01
1	327	1.4438564777374268	0.4852047264575958	0.01
1	328	1.447604775428772	0.4822644591331482	0.01
1	329	0.9926539063453674	0.7967680096626282	0.01
1	330	1.3310260772705078	0.5426417589187622	0.01
1	331	1.437968373298645	0.4862874746322632	0.01
1	332	0.9051270484924316	0.8584486246109009	0.01
1	333	5.0233659744262695	0.22127176821231842	0.01
1	334	3.643037796020508	0.054094403982162476	0.01
1	335	1.4438396692276	0.4879646301269531	0.01
1	336	1.4798837900161743	0.47498059272766113	0.01
1	337	2.1953563690185547	0.23976656794548035	0.01
1	338	1.5832061767578125	0.43829694390296936	0.01
1	339	1.6771259307861328	0.415977418422699	0.01
1	340	1.843625545501709	0.3715134263038635	0.01
1	341	1.609046459197998	0.4442702531814575	0.01
1	342	1.7772071361541748	0.38396695256233215	0.01
1	343	1.7359447479248047	0.39896857738494873	0.01
1	344	1.834526777267456	0.36350691318511963	0.01
1	345	1.829517126083374	0.3683249354362488	0.01
1	346	1.974482774734497	0.31654441356658936	0.01
1	347	1.9353581666946411	0.33076876401901245	0.01
1	348	1.839219331741333	0.360260546207428	0.01
1	349	2.1066370010375977	0.2747344374656677	0.01
1	350	1.9838171005249023	0.33661431074142456	0.01
1	351	1.7244887351989746	0.40086156129837036	0.01
1	352	1.8678843975067139	0.34634697437286377	0.01
1	353	1.7236151695251465	0.3971816301345825	0.01
1	354	1.8280080556869507	0.3584935665130615	0.01
1	355	1.6932902336120605	0.40607979893684387	0.01
1	356	1.6832480430603027	0.4150127172470093	0.01
1	357	2.009188652038574	0.29937058687210083	0.01
1	358	1.8995535373687744	0.3376051187515259	0.01
1	359	1.9440951347351074	0.3224537968635559	0.01
1	360	1.6786963939666748	0.41172996163368225	0.01
1	361	1.674609899520874	0.41349273920059204	0.01
1	362	1.898641586303711	0.3346073031425476	0.01
1	363	1.9249786138534546	0.32582300901412964	0.01
1	364	1.8458014726638794	0.35151150822639465	0.01
1	365	1.6423708200454712	0.4256531298160553	0.01
1	366	1.701943039894104	0.40284186601638794	0.01
1	367	1.6677055358886719	0.4139140844345093	0.01
1	368	1.5007271766662598	0.49700266122817993	0.01
1	369	1.6839940547943115	0.40917885303497314	0.01
1	370	2.1683812141418457	0.25600695610046387	0.01
1	371	1.551727294921875	0.4558531641960144	0.01
1	372	1.9062496423721313	0.33271414041519165	0.01
1	373	2.1262621879577637	0.26487797498703003	0.01
1	374	1.5429842472076416	0.4580518901348114	0.01
1	375	1.50705885887146	0.46970105171203613	0.01
1	376	1.528846263885498	0.4622197151184082	0.01
1	377	1.4710750579833984	0.49331825971603394	0.01
1	378	1.3747904300689697	0.5457485914230347	0.01
1	379	1.4939515590667725	0.4740458130836487	0.01
1	380	1.4795892238616943	0.4846726059913635	0.01
1	381	1.3903863430023193	0.5507433414459229	0.01
1	382	1.8123805522918701	0.36790725588798523	0.01
1	383	1.2980588674545288	0.5968978404998779	0.01
1	384	1.4225389957427979	0.5021690726280212	0.01
1	385	1.4287445545196533	0.4949280321598053	0.01
1	386	1.4289442300796509	0.4959295988082886	0.01
1	387	1.80564546585083	0.4137018322944641	0.01
1	388	1.196326494216919	0.6484462022781372	0.01
1	389	1.566634178161621	0.44098642468452454	0.01
1	390	1.065384864807129	0.8208990097045898	0.01
1	391	1.3915475606918335	0.5050946474075317	0.01
1	392	1.412752389907837	0.4952808618545532	0.01
1	393	1.10256028175354	0.6965833902359009	0.01
1	394	1.2155606746673584	0.6117478013038635	0.01
1	395	1.1886205673217773	0.6476086378097534	0.01
1	396	1.1985421180725098	0.6189088821411133	0.01
1	397	1.9583015441894531	0.3426993489265442	0.01
1	398	0.8633813261985779	0.878109335899353	0.01
1	399	1.1945371627807617	0.6127173900604248	0.01
1	400	1.3982491493225098	0.49644041061401367	0.01
1	401	0.7553725838661194	0.9721307158470154	0.01
1	402	0.7376009225845337	0.9742719531059265	0.01
1	403	1.8642706871032715	0.3630324602127075	0.01
1	404	1.0590193271636963	0.7003018260002136	0.01
1	405	0.8438584208488464	0.8873448371887207	0.01
1	406	0.8419169187545776	0.8919428586959839	0.01
1	407	0.6648163199424744	0.9823756814002991	0.01
1	408	0.6959268450737	0.9448767900466919	0.01
1	409	1.3451733589172363	0.5216922163963318	0.01
1	410	1.013570785522461	0.7160429954528809	0.01
1	411	0.932895839214325	0.7691755294799805	0.01
1	412	1.3931394815444946	0.4971008002758026	0.01
1	413	3.4834043979644775	0.06742186844348907	0.01
1	414	1.5241708755493164	0.4400462806224823	0.01
1	415	0.6770294904708862	0.9736254215240479	0.01
1	416	1.1842235326766968	0.6091452836990356	0.01
1	417	0.7537674903869629	0.9133145213127136	0.01
1	418	4.155322551727295	0.050241827964782715	0.01
1	419	2.453066825866699	0.3193894624710083	0.01
1	420	3.6554296016693115	0.05255114287137985	0.01
1	421	2.0918831825256348	0.3282630443572998	0.01
1	422	1.4562065601348877	0.48829185962677	0.01
1	423	3.5266261100769043	0.12659749388694763	0.01
1	424	2.0435571670532227	0.3280821740627289	0.01
1	425	2.0683350563049316	0.2984663248062134	0.01
1	426	2.016768217086792	0.32676246762275696	0.01
1	427	1.9973313808441162	0.3266093134880066	0.01
1	428	1.9656264781951904	0.3335098624229431	0.01
1	429	1.946465015411377	0.33507469296455383	0.01
1	430	1.9419686794281006	0.33387547731399536	0.01
1	431	1.9371620416641235	0.3329646587371826	0.01
1	432	1.9123868942260742	0.3387090563774109	0.01
1	433	1.926617980003357	0.3324110507965088	0.01
1	434	1.9248076677322388	0.332277774810791	0.01
1	435	1.9180985689163208	0.3336130976676941	0.01
1	436	1.9189155101776123	0.3328947424888611	0.01
1	437	1.9183988571166992	0.33250686526298523	0.01
1	438	1.9095227718353271	0.3351770043373108	0.01
1	439	1.9140490293502808	0.3332582116127014	0.01
1	440	1.9165087938308716	0.3319965600967407	0.01
1	441	1.9105743169784546	0.333849161863327	0.01
1	442	1.90984046459198	0.3340381979942322	0.01
1	443	1.9052062034606934	0.33529770374298096	0.01
1	444	1.9102903604507446	0.3336728811264038	0.01
1	445	1.916348934173584	0.3314521908760071	0.01
1	446	1.9166300296783447	0.33128729462623596	0.01
1	447	1.9150035381317139	0.33177968859672546	0.01
1	448	1.9117286205291748	0.3328290581703186	0.01
1	449	1.9109594821929932	0.3330971896648407	0.01
1	450	1.9087836742401123	0.33379340171813965	0.01
1	451	1.3855363130569458	0.5005844831466675	0.01
